[2026-03-11 23:49:02.415] [info] [heaven] successful received.
[2026-03-11 23:49:02.415] [info] [heaven] read_thread started.
[2026-03-11 23:49:02.607] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.613] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.619] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.625] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.631] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.637] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.643] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.649] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.655] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.661] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.667] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.673] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.679] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.685] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.691] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.697] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.703] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.709] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.715] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.721] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.727] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.733] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.739] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.745] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.751] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.757] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.763] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.769] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.775] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.781] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.787] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.793] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.799] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.805] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.811] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.817] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.823] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.829] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.835] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.841] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.847] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.853] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.859] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.865] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.871] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.877] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.883] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.889] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.895] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.901] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.907] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.913] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.919] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.925] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.931] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.937] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.943] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.949] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.955] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.961] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.967] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.973] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.979] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.985] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.991] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:02.997] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.003] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.009] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.015] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.021] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.027] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.033] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.039] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.045] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.051] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.057] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.063] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.069] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.075] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.081] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.087] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.093] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.099] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.105] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.111] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.117] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.123] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.129] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.135] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.141] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.147] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.153] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.159] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.165] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.171] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.177] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.183] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.189] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.195] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.201] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.207] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.213] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.219] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.225] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.231] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.237] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.243] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.249] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.255] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.261] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.267] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.273] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.279] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.285] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.291] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.297] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.303] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.309] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.315] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.321] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.327] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.333] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.339] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.345] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.351] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.357] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.363] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.369] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.375] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.381] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.387] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.393] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.399] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.405] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.411] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.417] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.423] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.429] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.435] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.441] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.447] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.453] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.459] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.465] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.471] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.477] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.483] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.489] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.495] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.501] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.507] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.513] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.519] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.525] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.531] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.537] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.543] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.549] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.555] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.561] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.567] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.573] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.579] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.585] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.591] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.597] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.603] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.609] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.615] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.621] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.627] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.633] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.639] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.645] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.651] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.657] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.663] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.669] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.675] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.681] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.687] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.693] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.699] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.705] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.711] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.717] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.723] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.729] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.735] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.741] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.747] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.753] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.759] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.765] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.771] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.777] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.783] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.789] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.795] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.801] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.807] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.813] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.819] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.825] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.831] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.837] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.843] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.849] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.855] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.861] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.867] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.873] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.879] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.885] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.891] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.897] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.903] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.909] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.915] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.921] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.927] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.933] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.939] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.945] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.951] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.957] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.963] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.969] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.975] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.981] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.987] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.993] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:03.999] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.005] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.011] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.017] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.023] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.029] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.035] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.041] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.047] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.053] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.059] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.065] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.071] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.077] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.083] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.089] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.095] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.101] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.107] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.113] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.119] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.125] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.131] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.137] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.143] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.149] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.155] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.161] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.167] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.173] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.179] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.185] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.191] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.197] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.203] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.209] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.215] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.221] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.227] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.233] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.239] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.245] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.251] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.257] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.263] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.269] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.275] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.281] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.287] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.293] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.299] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.305] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.311] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.317] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.323] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.329] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.335] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.341] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.347] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.353] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.359] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.365] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.371] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.377] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.383] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.389] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.395] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.401] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.407] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.413] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.419] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.425] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.431] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.437] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.443] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.449] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.455] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.461] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.467] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.473] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.479] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.485] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.491] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.497] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.503] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.509] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.515] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.521] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.527] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.533] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.539] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.545] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.551] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.557] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.563] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.569] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.575] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.581] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.587] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.593] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.599] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.605] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.611] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.617] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.623] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.629] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.635] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.641] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.647] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.653] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.659] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.665] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.671] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.677] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.683] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.689] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.695] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.701] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.707] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.713] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.719] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.725] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.731] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.737] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.743] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.749] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.755] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.761] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.767] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.773] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.779] [debug] [heaven] CRC16 check failed.
[2026-03-11 23:49:04.785] [debug] [heaven] CRC16 check failed.
